ID,name,country,origin,latitude,longitude,status,primaryfuel,secondaryfuel,capacity,lincost,cyclecost,minuptime,mindowntime,minonlinecapacity,rampingup,rampingdown,fixedomcost,varomcost,levcapcost,capacityold,lincostold,age
ZarnowiecPumpedStorageHydroelectricPowerPlantPoland,ZarnowiecPumpedStorageHydroelectricPowerPlantPoland,POL,n1074,54.7225,18.0825,Online,Hydro,Unknown,716.0,6.50053891,3078.8,0,0,71.6,1.0,1.0,14520,5.8,0.16,716.0,6.50053891,old
KielceCHPPowerPlantPoland,KielceCHPPowerPlantPoland,POL,n1127,50.896,20.613000000000003,Online,Coal,Unknown,10.5,38.22742193,682.5,8,8,2.1,0.4,0.4,61301,2.1,0.12,10.5,38.22742193,old
ZielonaGoraCCGTPowerPlantPoland,ZielonaGoraCCGTPowerPlantPoland,POL,n1125,51.9513,15.488,Online,Gas,Unknown,198.0,52.08938534,10890.0,2,4,79.2,1.0,1.0,32151,2.7,0.06,198.0,52.08938534,old
WroclawCHPPowerPlantPoland,WroclawCHPPowerPlantPoland,POL,n1130,51.1236,17.0244,Online,Coal,Unknown,263.0,36.17170217,17095.0,8,8,52.6,0.4,0.4,61301,2.1,0.12,263.0,36.17170217,old
Wybrzeze(Gdansk/Gdynia)CHPPowerPlantPoland,Wybrzeze(Gdansk/Gdynia)CHPPowerPlantPoland,POL,n1078,54.3778,18.6405,Online,Coal,Unknown,322.5,39.46342318,20962.5,8,8,64.5,0.4,0.4,61301,2.1,0.12,322.5,39.46342318,old
DalkiaPoznanKarolinCHPPowerPlantPoland,DalkiaPoznanKarolinCHPPowerPlantPoland,POL,n1103,52.4363,16.9879,Online,Coal,Unknown,275.0,38.21049697,17875.0,8,8,55.0,0.4,0.4,61301,2.1,0.12,275.0,38.21049697,old
DalkiaLodzEC2CHPPowerPlantPoland,DalkiaLodzEC2CHPPowerPlantPoland,POL,n1112,51.7419,19.4493,Online,Coal,Unknown,87.0,39.32428537,5655.0,8,8,17.4,0.4,0.4,61301,2.1,0.12,87.0,39.32428537,old
DalkiaLodzEC3CHPPowerPlantPoland,DalkiaLodzEC3CHPPowerPlantPoland,POL,n1112,51.7983,19.4214,Online,Coal,Unknown,205.85,40.44647227,13380.25,8,8,41.17,0.4,0.4,61301,2.1,0.12,205.85,40.44647227,old
DalkiaLodzEC4CHPPowerPlantPoland,DalkiaLodzEC4CHPPowerPlantPoland,POL,n1112,51.7463,19.5401,Online,Coal,Unknown,210.0,36.82641498,13650.0,8,8,42.0,0.4,0.4,61301,2.1,0.12,210.0,36.82641498,old
BydgoszczECIICHPPowerPlantPoland,BydgoszczECIICHPPowerPlantPoland,POL,n1089,53.099,18.0882,Online,Coal,Unknown,227.0,39.22524017,14755.0,8,8,45.4,0.4,0.4,61301,2.1,0.12,227.0,39.22524017,old
GorzowCHPPowerPlantPoland,GorzowCHPPowerPlantPoland,POL,n1104,52.7496,15.2687,Online,Gas,Unknown,97.5,51.26114743,5362.5,2,4,39.0,1.0,1.0,0,3.6,0.04,97.5,51.26114743,old
VojanyThermalPowerPlantSlovakia,VojanyThermalPowerPlantSlovakia,SVK,n1170,48.5536,21.978170000000002,Online,Coal,Unknown,880.0,42.12066266,57200.0,8,8,176.0,0.4,0.4,61301,2.1,0.12,880.0,42.12066266,old
Novaky(ENO)ThermalCHPPowerPlantSlovakia,Novaky(ENO)ThermalCHPPowerPlantSlovakia,SVK,n1211,48.698840000000004,18.53346,Online,Coal,Unknown,518.0,22.28239981,33670.0,8,8,103.6,0.4,0.4,61301,2.1,0.12,518.0,22.28239981,old
CiernyVahPumpedStorageHydroelectricPowerPlantSlovakia,CiernyVahPumpedStorageHydroelectricPowerPlantSlovakia,SVK,n1199,49.00879000000001,19.912224,Online,Hydro,Unknown,735.0,6.5225177620000006,3160.5,0,0,73.5,1.0,1.0,14520,5.8,0.16,735.0,6.5225177620000006,old
LiptovskaMaraPumpedStorageHydroelectricPowerPlantSlovakia,LiptovskaMaraPumpedStorageHydroelectricPowerPlantSlovakia,SVK,n1199,49.09861,19.488889,Online,Hydro,Unknown,198.0,6.686136222999999,851.4,0,0,19.8,1.0,1.0,14520,5.8,0.16,198.0,6.686136222999999,old
GabcikovoHydroelectricPowerPlantSlovakia,GabcikovoHydroelectricPowerPlantSlovakia,SVK,n1218,47.88,17.5384,Online,Hydro,Unknown,720.0,6.6490000710000015,3096.0,0,0,72.0,1.0,1.0,14520,5.8,0.16,720.0,6.6490000710000015,old
MalzeniceCCGTPowerPlantSlovakia,MalzeniceCCGTPowerPlantSlovakia,SVK,n1215,48.4296,17.6978,Online,Gas,Unknown,430.0,58.36074592,23650.0,2,4,172.0,1.0,1.0,32151,2.7,0.06,430.0,58.36074592,old
LeviceCCGTCHPPowerPlantSlovakia,LeviceCCGTCHPPowerPlantSlovakia,SVK,n1214,48.2022,18.597,Online,Gas,Unknown,80.0,50.29840442,4400.0,2,4,32.0,1.0,1.0,0,3.6,0.04,80.0,50.29840442,old
PPCBratislavaCCGTCHPPowerPlantSlovakia,PPCBratislavaCCGTCHPPowerPlantSlovakia,SVK,n1217,48.1775,17.1548,Online,Gas,Unknown,218.0,55.35109493,11990.0,2,4,87.2,1.0,1.0,32151,2.7,0.06,218.0,55.35109493,old
CunovoHydroelectricPowerPlantSlovakia,CunovoHydroelectricPowerPlantSlovakia,SVK,n1217,48.02987,17.2254,Online,Hydro,Unknown,24.0,5.7718975110000015,103.2,0,0,2.4,1.0,1.0,14520,5.8,0.16,24.0,5.7718975110000015,old
NosiceHydroelectricPowerPlantSlovakia,NosiceHydroelectricPowerPlantSlovakia,SVK,n1206,49.127459,18.364248,Online,Hydro,Unknown,67.5,6.526633905,290.25,0,0,6.75,1.0,1.0,14520,5.8,0.16,67.5,6.526633905,old
MiskovaHydroelectricPowerPlantSlovakia,MiskovaHydroelectricPowerPlantSlovakia,SVK,n1201,49.1928,18.5083,Online,Hydro,Unknown,93.6,6.650751333,402.48,0,0,9.36,1.0,1.0,14520,5.8,0.16,93.6,6.650751333,old
PovazskaBystricaHydroelectricPowerPlantSlovakia,PovazskaBystricaHydroelectricPowerPlantSlovakia,SVK,n1201,49.133148999999996,18.453770000000002,Online,Hydro,Unknown,55.2,6.187486632000001,237.36,0,0,5.52,1.0,1.0,14520,5.8,0.16,55.2,6.187486632000001,old
LipovecHydroelectricPowerPlantSlovakia,LipovecHydroelectricPowerPlantSlovakia,SVK,n1203,49.132,18.9114,Online,Hydro,Unknown,38.4,6.5650054639999995,165.12,0,0,3.84,1.0,1.0,14520,5.8,0.16,38.4,6.5650054639999995,old
RuzinPumpedStorageHydroelectricPowerplantSlovakia,RuzinPumpedStorageHydroelectricPowerplantSlovakia,SVK,n1172,48.8616,21.0911,Online,Hydro,Unknown,60.0,6.0273745960000005,258.0,0,0,6.0,1.0,1.0,14520,5.8,0.16,60.0,6.0273745960000005,old
SucanyHydroelectricPowerPlantSlovakia,SucanyHydroelectricPowerPlantSlovakia,SVK,n1202,49.1072,18.9916,Online,Hydro,Unknown,38.4,6.87629903,165.12,0,0,3.84,1.0,1.0,14520,5.8,0.16,38.4,6.87629903,old
KreplanyHydroelectricPowerPlantSlovakia,KreplanyHydroelectricPowerPlantSlovakia,SVK,n1202,49.1281,19.0941,Online,Hydro,Unknown,24.75,5.9193963279999995,106.425,0,0,2.475,1.0,1.0,14520,5.8,0.16,24.75,5.9193963279999995,old
HricovHydroelectricPowerPlantSlovakia,HricovHydroelectricPowerPlantSlovakia,SVK,n1201,49.2594,18.6815,Online,Hydro,Unknown,31.5,6.181926408,135.45,0,0,3.15,1.0,1.0,14520,5.8,0.16,31.5,6.181926408,old
MaduniceHydroelectricPowerPlantSlovakia,MaduniceHydroelectricPowerPlantSlovakia,SVK,n1215,48.4884,17.7938,Online,Hydro,Unknown,43.2,6.035987927000001,185.76,0,0,4.32,1.0,1.0,14520,5.8,0.16,43.2,6.035987927000001,old
KralovaHydroelectricPowerPlantSlovakia,KralovaHydroelectricPowerPlantSlovakia,SVK,n1176,48.1912,19.8296,Online,Hydro,Unknown,45.06,6.7515632010000015,193.75799999999998,0,0,4.506,1.0,1.0,14520,5.8,0.16,45.06,6.7515632010000015,old
OravaHydroelectricPowerPlantSlovakia,OravaHydroelectricPowerPlantSlovakia,SVK,n1199,49.3756,19.557000000000002,Online,Hydro,Unknown,21.75,6.760663144,93.525,0,0,2.175,1.0,1.0,14520,5.8,0.16,21.75,6.760663144,old
TrencinHydroelectricPowerPlantSlovakia,TrencinHydroelectricPowerPlantSlovakia,SVK,n1206,48.9022,18.055999999999997,Online,Hydro,Unknown,16.5,6.510246247,70.95,0,0,1.65,1.0,1.0,14520,5.8,0.16,16.5,6.510246247,old
KostolnaHydroelectricPowerPlantSlovakia,KostolnaHydroelectricPowerPlantSlovakia,SVK,n1208,48.861000000000004,17.9689,Online,Hydro,Unknown,25.5,6.4202669189999995,109.65,0,0,2.55,1.0,1.0,14520,5.8,0.16,25.5,6.4202669189999995,old
NoveMeston.V.HydroelectricPowerPlantSlovakia,NoveMeston.V.HydroelectricPowerPlantSlovakia,SVK,n1208,48.7725,17.8516,Online,Hydro,Unknown,25.5,6.369677822000001,109.65,0,0,2.55,1.0,1.0,14520,5.8,0.16,25.5,6.369677822000001,old
HornaStredaHydroelectricPowerPlantSlovakia,HornaStredaHydroelectricPowerPlantSlovakia,SVK,n1208,48.6605,17.855,Online,Hydro,Unknown,25.5,5.938559693999999,109.65,0,0,2.55,1.0,1.0,14520,5.8,0.16,25.5,5.938559693999999,old
LadceHydroelectricPowerPlantSlovakia,LadceHydroelectricPowerPlantSlovakia,SVK,n1206,49.0499,18.2978,Online,Hydro,Unknown,18.9,5.951050303,81.27,0,0,1.89,1.0,1.0,14520,5.8,0.16,18.9,5.951050303,old
IlavaHydroelectricPowerPlantSlovakia,IlavaHydroelectricPowerPlantSlovakia,SVK,n1206,49.0057,18.235,Online,Hydro,Unknown,15.0,5.975718071,64.5,0,0,1.5,1.0,1.0,14520,5.8,0.16,15.0,5.975718071,old
DubnicanadVahomHydroelectricPowerPlantSlovakia,DubnicanadVahomHydroelectricPowerPlantSlovakia,SVK,n1206,48.9638,18.1454,Online,Hydro,Unknown,16.5,6.831534649,70.95,0,0,1.65,1.0,1.0,14520,5.8,0.16,16.5,6.831534649,old
LorenciOCGTPowerPlantHungary,LorenciOCGTPowerPlantHungary,HUN,n1181,47.71644000000001,19.677789999999998,Online,Gas,Unknown,170.0,57.38747126,9350.0,2,4,68.0,1.0,1.0,32151,2.7,0.06,170.0,57.38747126,old
SajoszogedOCGTPowerPlantHungary,SajoszogedOCGTPowerPlantHungary,HUN,n1175,47.9393,20.97,Online,Gas,Unknown,120.0,52.30960229,6600.0,2,4,48.0,1.0,1.0,32151,2.7,0.06,120.0,52.30960229,old
LiterOCGTPowerPlantHungary,LiterOCGTPowerPlantHungary,HUN,n1187,47.1075,18.0143,Online,Gas,Unknown,120.0,50.46255132,6600.0,2,4,48.0,1.0,1.0,32151,2.7,0.06,120.0,50.46255132,old
CsepelCCGTPowerPlantHungary,CsepelCCGTPowerPlantHungary,HUN,n1188,47.428000000000004,19.0525,Online,Gas,Unknown,403.0,58.34635262,22165.0,2,4,161.2,1.0,1.0,32151,2.7,0.06,403.0,58.34635262,old
MatraCoalPowerPlantHungary,MatraCoalPowerPlantHungary,HUN,n1180,47.79027,20.063579999999998,Online,Coal,Unknown,0.0,25.21786708,61750.0,8,8,190.0,0.4,0.4,61301,2.1,0.12,950.0,25.21786708,old
E.ONDebrecenOCGTCHPPowerPlantHungary,E.ONDebrecenOCGTCHPPowerPlantHungary,HUN,n1186,47.5185,21.6329,Online,Gas,Unknown,95.0,59.44215409,5225.0,2,4,38.0,1.0,1.0,0,3.6,0.04,95.0,59.44215409,old
E.ONGonyuCCGTPowerPlantHungary,E.ONGonyuCCGTPowerPlantHungary,HUN,n1183,47.7384,17.8033,Online,Gas,Unknown,433.0,55.17127892,23815.0,2,4,173.2,1.0,1.0,32151,2.7,0.06,433.0,55.17127892,old
E.ONNyiregyhazaOCGTCHPPowerPlantHungary,E.ONNyiregyhazaOCGTCHPPowerPlantHungary,HUN,n1175,47.9569,21.6988,Online,Gas,Unknown,49.0,52.13427807,2695.0,2,4,19.6,1.0,1.0,0,3.6,0.04,49.0,52.13427807,old
OroszlanyCHPCoalPowerPlantHungary,OroszlanyCHPCoalPowerPlantHungary,HUN,n1185,47.5017,18.2701,Online,Coal,Unknown,240.0,22.003949300000002,15600.0,8,8,48.0,0.4,0.4,61301,2.1,0.12,240.0,22.003949300000002,old
AESTiszaIIThermalPowerPlantHungary,AESTiszaIIThermalPowerPlantHungary,HUN,n1204,48.9174,21.076999999999998,Online,Gas,Unknown,900.0,57.80895545,49500.0,2,4,360.0,1.0,1.0,32151,2.7,0.06,900.0,57.80895545,old
DunamentiIIThermalPowerPlantHungary,DunamentiIIThermalPowerPlantHungary,HUN,n1188,47.3283,18.9169,Online,Gas,Unknown,1290.0,52.18727291,70950.0,2,4,516.0,1.0,1.0,32151,2.7,0.06,1290.0,52.18727291,old
KiskoreHydroelectricPowerPlantHungary,KiskoreHydroelectricPowerPlantHungary,HUN,n1180,47.49317,20.5157,Online,Hydro,Unknown,28.0,6.901623827000001,120.4,0,0,2.8,1.0,1.0,14520,5.8,0.16,28.0,6.901623827000001,old
TiszalokHydroelectricPowerPlantHungary,TiszalokHydroelectricPowerPlantHungary,HUN,n1175,48.0254,21.3078,Online,Hydro,Unknown,13.5,5.887911942000001,58.05,0,0,1.35,1.0,1.0,14520,5.8,0.16,13.5,5.887911942000001,old
Kesznyeten(Hernadviz)HydroelectricPowerPlantHungary,Kesznyeten(Hernadviz)HydroelectricPowerPlantHungary,HUN,n1175,47.966,21.033,Online,Hydro,Unknown,4.4,5.793327437,18.92,0,0,0.44,1.0,1.0,14520,5.8,0.16,4.4,5.793327437,old
KelenfoldCCGTCHPPowerPlantHungary,KelenfoldCCGTCHPPowerPlantHungary,HUN,n1179,47.4624,19.0563,Online,Gas,Unknown,196.0,60.28546357,10780.0,2,4,78.4,1.0,1.0,32151,2.7,0.06,196.0,60.28546357,old
UjpestCCGTCHPPowerPlantHungary,UjpestCCGTCHPPowerPlantHungary,HUN,n1179,47.553999999999995,19.1023,Online,Gas,Unknown,110.0,59.00649221,6050.0,2,4,44.0,1.0,1.0,32151,2.7,0.06,110.0,59.00649221,old
KispestCCGTCHPPowerPlantHungary,KispestCCGTCHPPowerPlantHungary,HUN,n1179,47.4568,19.1673,Online,Gas,Unknown,114.0,53.92113434,6270.0,2,4,45.6,1.0,1.0,32151,2.7,0.06,114.0,53.92113434,old
TVKCCGTCHPPowerPlantHungary,TVKCCGTCHPPowerPlantHungary,HUN,n1175,47.9144,21.0236,Online,Gas,Unknown,33.4,50.09107816,1837.0,2,4,13.36,1.0,1.0,0,3.6,0.04,33.4,50.09107816,old
BC(Borsodchem)CHPPowerPlantHungary,BC(Borsodchem)CHPPowerPlantHungary,HUN,n1174,48.2453,20.6476,Online,Gas,Unknown,47.0,55.56452898,2585.0,2,4,18.8,1.0,1.0,0,3.6,0.04,47.0,55.56452898,old
Pannonpower(Pecs)ThermalPowerPlantHungary,Pannonpower(Pecs)ThermalPowerPlantHungary,HUN,n1231,46.0641,18.2634,Online,Gas,Unknown,182.4,59.3835047,10032.0,2,4,72.96,1.0,1.0,32151,2.7,0.06,182.4,59.3835047,old
PljevljaCoalPowerPlantMontenegro,PljevljaCoalPowerPlantMontenegro,MNE,n1346,43.3342,19.3271,Online,Coal,Unknown,0.0,36.1587976,14202.5,8,8,43.7,0.4,0.4,61301,2.1,0.12,218.5,36.1587976,old
Piva(Mratinje)HydroelectricPowerPlantMontenegro,Piva(Mratinje)HydroelectricPowerPlantMontenegro,MNE,n1350,43.2725,18.84221,Online,Hydro,Unknown,360.0,6.9552571620000005,1548.0,0,0,36.0,1.0,1.0,14520,5.8,0.16,360.0,6.9552571620000005,old
PerucicaHydroelectricPowerPlantMontenegro,PerucicaHydroelectricPowerPlantMontenegro,MNE,n1347,42.6718,18.9951,Online,Hydro,Unknown,0.0,6.212118402000001,1320.1,0,0,30.7,1.0,1.0,14520,5.8,0.16,307.0,6.212118402000001,old
FierzaHydroelectricPowerStationAlbania,FierzaHydroelectricPowerStationAlbania,ALB,n1306,42.25139,20.04306,Online,Hydro,Unknown,0.0,6.313443557,2150.0,0,0,50.0,1.0,1.0,14520,5.8,0.16,500.0,6.313443557,old
KomanHydroelectricPowerStationAlbania,KomanHydroelectricPowerStationAlbania,ALB,n1306,42.10325,19.82238,Online,Hydro,Unknown,600.0,6.989717046,2580.0,0,0,60.0,1.0,1.0,14520,5.8,0.16,600.0,6.989717046,old
VauIDejesHydroelectricPowerPlantAlbania,VauIDejesHydroelectricPowerPlantAlbania,ALB,n1306,42.01368,19.63585,Online,Hydro,Unknown,250.0,6.61354684,1075.0,0,0,25.0,1.0,1.0,14520,5.8,0.16,250.0,6.61354684,old
LanabregasHydroelectricPowerStationAlbania,LanabregasHydroelectricPowerStationAlbania,ALB,n1278,41.34278,19.8964,Online,Hydro,Unknown,5.0,6.762948126,21.5,0,0,0.5,1.0,1.0,14520,5.8,0.16,5.0,6.762948126,old
BistriceIHydroelectricPowerStationAlbania,BistriceIHydroelectricPowerStationAlbania,ALB,n1513,39.91677,20.13748,Online,Hydro,Unknown,22.5,6.34262691,96.75,0,0,2.25,1.0,1.0,14520,5.8,0.16,22.5,6.34262691,old
BistriceIIHydroelectricPowerStationAlbania,BistriceIIHydroelectricPowerStationAlbania,ALB,n1513,39.9116,20.104670000000002,Online,Hydro,Unknown,5.0,5.764561272000001,21.5,0,0,0.5,1.0,1.0,14520,5.8,0.16,5.0,5.764561272000001,old
ShkopetHydroelectricPowerStationAlbania,ShkopetHydroelectricPowerStationAlbania,ALB,n1305,41.67962,19.830479999999998,Online,Hydro,Unknown,24.0,6.1025860660000015,103.2,0,0,2.4,1.0,1.0,14520,5.8,0.16,24.0,6.1025860660000015,old
UlezHydroelectricPowerStationAlbania,UlezHydroelectricPowerStationAlbania,ALB,n1305,41.67962,19.89358,Online,Hydro,Unknown,25.2,6.064545511,108.36,0,0,2.52,1.0,1.0,14520,5.8,0.16,25.2,6.064545511,old
FierThermalPowerPlantAlbania(Shutdown),FierThermalPowerPlantAlbania(Shutdown),ALB,n1301,40.7009,19.5507,Online,Oil,Unknown,0.0,127.5894845,10230.0,2,4,74.4,1.0,1.0,32151,2.7,0.06,186.0,127.5894845,old
TECVloraCCGTPowerPlantAlbania,TECVloraCCGTPowerPlantAlbania,ALB,n1301,40.4874,19.434,Online,Oil,Unknown,97.0,130.36608590000003,5335.0,2,4,38.8,1.0,1.0,32151,2.7,0.06,97.0,130.36608590000003,old
KosovoACoalPowerPlantKosovo,KosovoACoalPowerPlantKosovo,SRB,n1411,42.67675,21.0867,Online,Coal,Unknown,0.0,21.67386955,52000.0,8,8,160.0,0.4,0.4,61301,2.1,0.12,800.0,21.67386955,old
KosovoBCoalPowerPlantKosovo,KosovoBCoalPowerPlantKosovo,SRB,n1411,42.69374000000001,21.05695,Online,Coal,Unknown,678.0,23.96453744,44070.0,8,8,135.6,0.4,0.4,61301,2.1,0.12,678.0,23.96453744,old
BitolaCoalPowerPlantMacedonia,BitolaCoalPowerPlantMacedonia,MKD,n1271,41.058,21.4832,Online,Coal,Unknown,0.0,23.10950424,43875.0,8,8,135.0,0.4,0.4,61301,2.1,0.12,675.0,23.10950424,old
OslomejCoalPowerPlantMacedonia,OslomejCoalPowerPlantMacedonia,MKD,n1280,41.5824,21.0006,Online,Coal,Unknown,125.0,21.715464,8125.0,8,8,25.0,0.4,0.4,61301,2.1,0.12,125.0,21.715464,old
NegotinoThermalPowerPlantMacedonia,NegotinoThermalPowerPlantMacedonia,MKD,n1281,41.49205,22.09354,Online,Oil,Unknown,210.0,125.42530719999999,11550.0,2,4,84.0,1.0,1.0,32151,2.7,0.06,210.0,125.42530719999999,old
SpiljeHydroelectricPowerPlantMacedonia,SpiljeHydroelectricPowerPlantMacedonia,MKD,n1280,41.4936,20.5054,Online,Hydro,Unknown,84.0,5.918377332,361.2,0,0,8.4,1.0,1.0,14520,5.8,0.16,84.0,5.918377332,old
GlobocicaHydroelectricPowerPlantMacedonia,GlobocicaHydroelectricPowerPlantMacedonia,MKD,n1314,41.1775,20.6788889,Online,Hydro,Unknown,42.0,6.922638131,180.6,0,0,4.2,1.0,1.0,14520,5.8,0.16,42.0,6.922638131,old
KozjakHydroelectricPowerPlantMacedonia,KozjakHydroelectricPowerPlantMacedonia,MKD,n1310,41.8792,21.1921,Online,Hydro,Unknown,80.0,5.784473557,344.0,0,0,8.0,1.0,1.0,14520,5.8,0.16,80.0,5.784473557,old
TikvesHydroelectricPowerPlantMacedonia,TikvesHydroelectricPowerPlantMacedonia,MKD,n1281,41.4035,21.9373,Online,Hydro,Unknown,116.0,5.948962235,498.8,0,0,11.6,1.0,1.0,14520,5.8,0.16,116.0,5.948962235,old
VrbenHydroelectricPowerPlantMacedonia,VrbenHydroelectricPowerPlantMacedonia,MKD,n1311,41.7166,20.7219,Online,Hydro,Unknown,12.8,6.968097407,55.04,0,0,1.28,1.0,1.0,14520,5.8,0.16,12.8,6.968097407,old
VrutokHydroelectricPowerPlantMacedonia,VrutokHydroelectricPowerPlantMacedonia,MKD,n1311,41.7707,20.8377,Online,Hydro,Unknown,150.0,6.136660557999999,645.0,0,0,15.0,1.0,1.0,14520,5.8,0.16,150.0,6.136660557999999,old
RavenHydroelectricPowerPlantMacedonia,RavenHydroelectricPowerPlantMacedonia,MKD,n1311,41.7791,20.8563,Online,Hydro,Unknown,19.2,6.3108424260000024,82.56,0,0,1.92,1.0,1.0,14520,5.8,0.16,19.2,6.3108424260000024,old
SvetaPekaHydroelectricPowerPlantMacedonia,SvetaPekaHydroelectricPowerPlantMacedonia,MKD,n1311,41.9249,21.2647,Online,Hydro,Unknown,36.4,6.3108424260000024,82.56,0,0,3.64,1.0,1.0,14520,5.8,0.16,36.4,6.3108424260000024,old
KalimantsiHydroelectricPowerPlantMacedonia,KalimantsiHydroelectricPowerPlantMacedonia,MKD,n1311,41.97115,22.57809,Online,Hydro,Unknown,12.6,6.3108424260000024,82.56,0,0,1.26,1.0,1.0,14520,5.8,0.16,12.6,6.3108424260000024,old
MatkaHydroelectricPowerPlantMacedonia,MatkaHydroelectricPowerPlantMacedonia,MKD,n1311,41.9528,21.2982,Online,Hydro,Unknown,9.6,6.3108424260000024,82.56,0,0,0.96,1.0,1.0,14520,5.8,0.16,9.6,6.3108424260000024,old
SkopjeCHPPowerPlantMacedonia,SkopjeCHPPowerPlantMacedonia,MKD,n1311,41.9528,21.2982,Online,Gas,Unknown,230.0,58.83234981,44000.0,2,4,92.0,1.0,1.0,32151,2.7,0.06,230.0,58.83234981,old
ENELSulcis(GraziaDeledda)CoalPowerPlantItaly,ENELSulcis(GraziaDeledda)CoalPowerPlantItaly,ITA,n1253,39.1961,8.4002,Online,Coal,Unknown,585.0,36.24429609,38025.0,8,8,117.0,0.4,0.4,61301,2.1,0.12,585.0,36.24429609,old
A2AMonfalconeCoalPowerPlantItaly,A2AMonfalconeCoalPowerPlantItaly,ITA,n638,45.7979,13.5455,Online,Coal,Unknown,336.0,36.43067349,21840.0,8,8,67.2,0.4,0.4,61301,2.1,0.12,336.0,36.43067349,old
TirrenoPowerVadoLigureCoalPowerPlantItaly,TirrenoPowerVadoLigureCoalPowerPlantItaly,ITA,n704,44.2755,8.4305,Online,Coal,Unknown,660.0,38.31005949,42900.0,8,8,132.0,0.4,0.4,61301,2.1,0.12,660.0,38.31005949,old
TirrenoPowerVadoLigureCCGTPowerPlantItaly,TirrenoPowerVadoLigureCCGTPowerPlantItaly,ITA,n704,44.2755,8.4305,Online,Gas,Unknown,800.0,58.83234981,44000.0,2,4,320.0,1.0,1.0,32151,2.7,0.06,800.0,58.83234981,old
E.ONFiumeSantoCoalPowerPlantItaly,E.ONFiumeSantoCoalPowerPlantItaly,ITA,n1253,40.8461,8.3068,Online,Coal,Unknown,1040.0,40.28800121,67600.0,8,8,208.0,0.4,0.4,61301,2.1,0.12,1040.0,40.28800121,old
AghiosDimitriosCoalPowerPlantGreece,AghiosDimitriosCoalPowerPlantGreece,GRC,n1313,40.3933,21.9249,Online,Coal,Unknown,0.0,22.44206377,103675.0,8,8,319.0,0.4,0.4,61301,2.1,0.12,1595.0,22.44206377,old
Aminteo(Amyntaio)CoalPowerPlantGreece,Aminteo(Amyntaio)CoalPowerPlantGreece,GRC,n1270,40.6191,21.6838,Online,Coal,Unknown,600.0,25.7256123,39000.0,8,8,120.0,0.4,0.4,61301,2.1,0.12,600.0,25.7256123,old
MegalopoliCoalPowerPlantGreece,MegalopoliCoalPowerPlantGreece,GRC,n1262,37.418,22.1083,Online,Coal,Unknown,850.0,24.1524669,55250.0,8,8,170.0,0.4,0.4,61301,2.1,0.12,850.0,24.1524669,old
FlorinaCoalPowerPlantGreece,FlorinaCoalPowerPlantGreece,GRC,n1270,40.8114,21.6014,Online,Coal,Unknown,330.0,24.37484765,21450.0,8,8,66.0,0.4,0.4,61301,2.1,0.12,330.0,24.37484765,old
KardiaCoalPowerPlantGreece,KardiaCoalPowerPlantGreece,GRC,n1313,40.4105,21.7851,Online,Coal,Unknown,0.0,24.50400525,81250.0,8,8,250.0,0.4,0.4,61301,2.1,0.12,1250.0,24.50400525,old
PtolemaisCoalPowerPlantGreece,PtolemaisCoalPowerPlantGreece,GRC,n1313,40.4807,21.7282,Online,Coal,Unknown,550.0,23.18287526,35750.0,8,8,110.0,0.4,0.4,61301,2.1,0.12,550.0,23.18287526,old
AglosGeorgiosThermalPowerPlantGreece,AglosGeorgiosThermalPowerPlantGreece,GRC,n1257,37.9539,23.61037,Online,Gas,Unknown,360.0,57.16442051,19800.0,2,4,144.0,1.0,1.0,32151,2.7,0.06,360.0,57.16442051,old
KomotiniCCGTPowerPlantGreece,KomotiniCCGTPowerPlantGreece,GRC,n1275,41.0645,25.4895,Online,Gas,Unknown,485.0,53.55556256,26675.0,2,4,194.0,1.0,1.0,32151,2.7,0.06,485.0,53.55556256,old
HeronIICCGTPowerPlantGreece,HeronIICCGTPowerPlantGreece,GRC,n1258,38.2792,23.3299,Online,Gas,Unknown,435.0,52.9048856,23925.0,2,4,174.0,1.0,1.0,32151,2.7,0.06,435.0,52.9048856,old
HeronIOCGTPowerPlantGreece,HeronIOCGTPowerPlantGreece,GRC,n1258,38.2801,23.3264,Online,Gas,Unknown,148.0,55.897164000000004,8140.0,2,4,59.2,1.0,1.0,32151,2.7,0.06,148.0,55.897164000000004,old
ThessalonikiCCGTPowerPlantGreece,ThessalonikiCCGTPowerPlantGreece,GRC,n1273,40.6872,22.885,Online,Gas,Unknown,400.0,50.64164878,22000.0,2,4,160.0,1.0,1.0,32151,2.7,0.06,400.0,50.64164878,old
ThisviCCGTPowerPlantGreece,ThisviCCGTPowerPlantGreece,GRC,n1258,38.2369,22.949,Online,Gas,Unknown,420.0,53.54768908,23100.0,2,4,168.0,1.0,1.0,32151,2.7,0.06,420.0,53.54768908,old
LavarioVCCGTPowerPlantGreece,LavarioVCCGTPowerPlantGreece,GRC,n1257,37.745,24.068,Online,Gas,Unknown,378.0,55.03865162,20790.0,2,4,151.2,1.0,1.0,32151,2.7,0.06,378.0,55.03865162,old
LavarioMegaloCCGTPowerPlantGreece,LavarioMegaloCCGTPowerPlantGreece,GRC,n1257,37.7464,24.065,Online,Gas,Unknown,570.0,53.44838279,31350.0,2,4,228.0,1.0,1.0,32151,2.7,0.06,570.0,53.44838279,old
